"gene","group","log2FC_TH2_vs_TH1","statistic","auc","p_value","padj","mean_expression_TH1","mean_expression_TH2","pct_detected_TH1","pct_detected_TH2","max_pct_detected","delta_pct_detected_TH2_minus_TH1","direction","celltype_output_label","manual_celltype","n_cells_TH1","n_cells_TH2"
"Col23a1","TH2",0.268707196548694,897770,0.549220769289592,3.04087367986794e-06,5.24937261516186e-05,1.95352792416262,2.22223512071131,0.415003441156229,0.526222222222222,0.526222222222222,0.111218781065994,"Higher in TH2","nRPC","nPRC",1453,1125
"Upf2","TH2",0.354209054715032,899399.5,0.550217634013918,3.06129008165603e-06,5.2756750391991e-05,1.46495217889021,1.81916123360524,0.464556090846524,0.563555555555556,0.563555555555556,0.0989994647090311,"Higher in TH2","nRPC","nPRC",1453,1125
"Smc3","TH2",0.463135748177318,902144.5,0.551896918253422,3.09254991753672e-06,5.32054407265397e-05,1.9793321316431,2.44246787982041,0.570543702684102,0.664888888888889,0.664888888888889,0.094345186204787,"Higher in TH2","nRPC","nPRC",1453,1125
"Ncapd2","TH2",-0.445971668946034,734906.5,0.449587214192858,3.1701469585748e-06,5.44484768517442e-05,1.95456252663302,1.50859085768698,0.550584996558844,0.483555555555556,0.550584996558844,-0.0670294410032882,"Higher in TH1","nRPC","nPRC",1453,1125
"Hdac1","TH2",-0.330909013721598,743705.5,0.454970100175881,3.50925436500535e-06,5.98689375336339e-05,1.08025343035801,0.749344416636412,0.376462491397109,0.300444444444444,0.376462491397109,-0.076018046952665,"Higher in TH1","nRPC","nPRC",1453,1125
"Ntm","TH2",0.715489298859698,900890.5,0.551129769824883,3.53034525118346e-06,6.01280374302735e-05,4.08172467742269,4.79721397628239,0.546455609084652,0.617777777777778,0.617777777777778,0.0713221686931254,"Higher in TH2","nRPC","nPRC",1453,1125
"Rpl37","TH2",0.373490656236657,902695.5,0.552233998623538,3.56767996189899e-06,6.0662471472356e-05,2.5570105181551,2.93050117439176,0.631108052305575,0.733333333333333,0.733333333333333,0.102225281027759,"Higher in TH2","nRPC","nPRC",1453,1125
"Kdm5b","TH2",0.349910813862229,894080.5,0.546963676684255,3.59728276702044e-06,6.10638749701719e-05,1.03309618955764,1.38300700341987,0.360633172746043,0.445333333333333,0.445333333333333,0.0847001605872907,"Higher in TH2","nRPC","nPRC",1453,1125
"Hnrnph2","TH2",0.257945605980972,894210,0.547042899747649,3.61293990703626e-06,6.12276089070953e-05,0.944952084495597,1.20289769047657,0.358568479008947,0.454222222222222,0.454222222222222,0.0956537432132752,"Higher in TH2","nRPC","nPRC",1453,1125
"Rps15","TH2",0.469121742275482,903451.5,0.552696490020647,3.65463328922743e-06,6.172875630312e-05,3.10882186270566,3.57794360498114,0.716448726772196,0.803555555555556,0.803555555555556,0.0871068287833601,"Higher in TH2","nRPC","nPRC",1453,1125
"Dapl1","TH2",0.434135697109915,899246.5,0.550124034564503,3.68054333160485e-06,6.19608823675957e-05,1.57631482485109,2.010450521961,0.484514796971783,0.574222222222222,0.574222222222222,0.0897074252504397,"Higher in TH2","nRPC","nPRC",1453,1125
"Rpl36","TH2",0.315569920193205,900670.5,0.55099518238128,3.68851132940733e-06,6.19925542739499e-05,1.73658159712576,2.05215151731897,0.527185134205093,0.637333333333333,0.637333333333333,0.11014819912824,"Higher in TH2","nRPC","nPRC",1453,1125
"Cdkal1","TH2",-0.694761018496062,731244,0.447346639137417,3.84246554818716e-06,6.44736599807021e-05,4.22685566872643,3.53209465023037,0.779077770130764,0.760888888888889,0.779077770130764,-0.0181888812418751,"Higher in TH1","nRPC","nPRC",1453,1125
"Rpl39","TH2",0.489417520273432,901643,0.551590120058117,3.98736619660014e-06,6.67949419611389e-05,2.16111441355111,2.65053193382455,0.596696490020647,0.686222222222222,0.686222222222222,0.0895257322015752,"Higher in TH2","nRPC","nPRC",1453,1125
"Tnrc6b","TH2",0.708346279317155,903484.5,0.552716678137187,4.01524321920774e-06,6.70413970289031e-05,4.68941141449238,5.39775769380953,0.794907088781831,0.856,0.856,0.0610929112181693,"Higher in TH2","nRPC","nPRC",1453,1125
"Rplp0","TH2",0.458889871176522,901690,0.55161887283016,4.17674062966151e-06,6.95099727338276e-05,2.26959789390734,2.72848776508386,0.609084652443221,0.700444444444444,0.700444444444444,0.0913597920012235,"Higher in TH2","nRPC","nPRC",1453,1125
"Il1rapl1","TH2",0.419366894371405,876701.5,0.536331880400704,4.33178104913794e-06,7.18553582825242e-05,0.733914139956765,1.15328103432817,0.163110805230557,0.232888888888889,0.232888888888889,0.0697780836583314,"Higher in TH2","nRPC","nPRC",1453,1125
"Aig1","TH2",0.26124368622109,886130,0.542099870000765,4.53148482745318e-06,7.45608610139106e-05,0.712652441590392,0.973896127811481,0.253957329662767,0.335111111111111,0.335111111111111,0.0811537814483445,"Higher in TH2","nRPC","nPRC",1453,1125
"Rpl31","TH2",0.281464292781615,899425.5,0.550233539802707,4.65860505817248e-06,7.65288588991721e-05,1.67190837248907,1.95337266527068,0.512044046799725,0.623111111111111,0.623111111111111,0.111067064311386,"Higher in TH2","nRPC","nPRC",1453,1125
"Kdr","TH2",0.389686669397291,900100.5,0.550646478550126,4.69485852973288e-06,7.70002159828171e-05,2.31780994752535,2.70749661692265,0.544390915347557,0.648,0.648,0.103609084652443,"Higher in TH2","nRPC","nPRC",1453,1125
"H1f0","TH2",-0.42751164472745,737408.5,0.451117840483291,4.99352045851145e-06,8.15048170992615e-05,1.80163652133837,1.37412487661092,0.527873365450791,0.455111111111111,0.527873365450791,-0.0727622543396803,"Higher in TH1","nRPC","nPRC",1453,1125
"Rnf165","TH2",-0.596879095720507,733673.5,0.448832912747572,5.04779025747133e-06,8.21273862178044e-05,2.77802924807473,2.18115015235422,0.662766689607708,0.629333333333333,0.662766689607708,-0.0334333562743749,"Higher in TH1","nRPC","nPRC",1453,1125
"Slc1a3","TH2",0.362673114673703,895517.5,0.547842777395427,5.22130506279484e-06,8.46799236696902e-05,1.75671938545085,2.11939250012455,0.410185822436339,0.514666666666667,0.514666666666667,0.104480844230328,"Higher in TH2","nRPC","nPRC",1453,1125
"Yeats2","TH2",0.280509534542337,898521,0.549680201881165,5.41142886329445e-06,8.70701468762307e-05,1.63149335762256,1.9120028921649,0.498279421885754,0.611555555555556,0.611555555555556,0.113276133669802,"Higher in TH2","nRPC","nPRC",1453,1125
"Cdon","TH2",0.481608769052044,899570,0.55032193928271,5.46065089396174e-06,8.77235478785494e-05,2.3237224591398,2.80533122819185,0.544390915347557,0.652444444444444,0.652444444444444,0.108053529096888,"Higher in TH2","nRPC","nPRC",1453,1125
"Pcbp3","TH2",0.554484398874645,900947,0.551164334327445,5.61298577484165e-06,8.96542656765224e-05,2.88548796767384,3.43997236654848,0.637302133516862,0.724444444444444,0.724444444444444,0.0871423109275827,"Higher in TH2","nRPC","nPRC",1453,1125
"Asph","TH2",0.250085018909082,892437,0.545958247304428,5.61604531189213e-06,8.96542656765224e-05,0.941451078415082,1.19153609732416,0.355127322780454,0.448,0.448,0.0928726772195458,"Higher in TH2","nRPC","nPRC",1453,1125
"Bpnt2","TH2",0.304642304060157,895981.5,0.548126634549209,6.00433914894893e-06,9.52557542555217e-05,1.29764304820287,1.60228535226302,0.442532690984171,0.529777777777778,0.529777777777778,0.0872450867936071,"Higher in TH2","nRPC","nPRC",1453,1125
"Kif3a","TH2",0.272126416277016,892187,0.545805307027606,5.99749632540887e-06,9.52557542555217e-05,0.927005001100735,1.19913141737775,0.355815554026153,0.446222222222222,0.446222222222222,0.0904066681960695,"Higher in TH2","nRPC","nPRC",1453,1125
"Tubb3","TH2",-0.282849559129895,753292.5,0.460835053911448,6.05321323269234e-06,9.58817679237503e-05,0.799225170338456,0.516375611208561,0.276668960770819,0.204444444444444,0.276668960770819,-0.0722245163263745,"Higher in TH1","nRPC","nPRC",1453,1125
"Arl15","TH2",-0.618108946402199,734914.5,0.449592108281716,6.1583109742716e-06,9.72440267797772e-05,3.12210634511657,2.50399739871437,0.643496214728149,0.592,0.643496214728149,-0.0514962147281487,"Higher in TH1","nRPC","nPRC",1453,1125
"Eya2","TH2",-0.386087918864705,764835.5,0.467896612372868,6.46614822823077e-06,0.000101632283494646,0.761974904711522,0.375886985846817,0.17618719889883,0.115555555555556,0.17618719889883,-0.0606316433432744,"Higher in TH1","nRPC","nPRC",1453,1125
"Dip2b","TH2",-0.600024831914252,734271.5,0.44919874588973,6.5717683651081e-06,0.000102816376034756,3.0063394668428,2.40631463492855,0.688919476944253,0.661333333333333,0.688919476944253,-0.0275861436109199,"Higher in TH1","nRPC","nPRC",1453,1125
"Nlk","TH2",1.21700445749059,901306,0.551383956564961,6.5962179240078e-06,0.000103040612815981,5.6809616171719,6.8979660746625,0.757742601514109,0.801777777777778,0.801777777777778,0.044035176263669,"Higher in TH2","nRPC","nPRC",1453,1125
"Sec62","TH2",0.564158553078594,901358,0.55141576814254,6.76439223209164e-06,0.000105505872716468,3.89155881208972,4.45571736516832,0.774260151410874,0.842666666666667,0.842666666666667,0.0684065152557927,"Higher in TH2","nRPC","nPRC",1453,1125
"Pcm1","TH2",-0.757584176549005,733064.5,0.448460350233234,6.89345406553515e-06,0.000107070043909978,6.91660982095852,6.15902564440951,0.911218169304886,0.889777777777778,0.911218169304886,-0.0214403915271086,"Higher in TH1","nRPC","nPRC",1453,1125
"Mbtd1","TH2",0.550063761006235,900901.5,0.551136499197064,6.89621490475656e-06,0.000107070043909978,3.54139973368608,4.09146349469231,0.712319339298004,0.788444444444444,0.788444444444444,0.0761251051464402,"Higher in TH2","nRPC","nPRC",1453,1125
"Zdhhc21","TH2",0.315018118807465,892466.5,0.545976294257093,6.89546597796257e-06,0.000107070043909978,1.07869429688155,1.39371241568901,0.373021335168617,0.458666666666667,0.458666666666667,0.08564533149805,"Higher in TH2","nRPC","nPRC",1453,1125
"Ube2h","TH2",0.265994654698072,891037,0.545101781754225,7.26918065420115e-06,0.000112006966661178,1.0892382068301,1.35523286152817,0.345492085340674,0.439111111111111,0.439111111111111,0.0936190257704366,"Higher in TH2","nRPC","nPRC",1453,1125
"Tfdp2","TH2",0.52639773745264,900848,0.551103769977824,7.6335035542781e-06,0.000116737588138622,4.23832548967472,4.76472322712736,0.76668960770819,0.839111111111111,0.839111111111111,0.0724215034029212,"Higher in TH2","nRPC","nPRC",1453,1125
"Tcf7l2","TH2",0.359199341547539,898790,0.549844765619026,7.77938772765515e-06,0.000118435073252867,2.54169957542725,2.90089891697479,0.573296627666896,0.680888888888889,0.680888888888889,0.107592261221993,"Higher in TH2","nRPC","nPRC",1453,1125
"Adgrv1","TH2",-1.83026651546885,733524.5,0.448741760342586,7.81069382229109e-06,0.000118557252727324,15.9685311812098,14.138264665741,0.977976600137646,0.977777777777778,0.977976600137646,-0.000198822359868456,"Higher in TH1","nRPC","nPRC",1453,1125
"Plpp3","TH2",-0.554940179438309,737873,0.451402003517626,7.83434623777761e-06,0.000118739310166317,2.22140126686984,1.66646108743154,0.554714384033035,0.508444444444444,0.554714384033035,-0.0462699395885906,"Higher in TH1","nRPC","nPRC",1453,1125
"Sec63","TH2",0.453948221606794,900037,0.550607631719813,8.05675761647216e-06,0.000121747887720725,2.85894281993437,3.31289104154116,0.682037164487268,0.765333333333333,0.765333333333333,0.0832961688460656,"Higher in TH2","nRPC","nPRC",1453,1125
"Rsrc2","TH2",0.499289671070398,900067.5,0.550626290433586,8.4042336054773e-06,0.000126249438453962,2.925970942113,3.4252606131834,0.708878183069511,0.779555555555556,0.779555555555556,0.0706773724860442,"Higher in TH2","nRPC","nPRC",1453,1125
"Gpc3","TH2",0.347785637428989,886870,0.542552573220157,8.41677973062372e-06,0.000126251695959356,0.993331128087868,1.34111676551686,0.291121816930489,0.371555555555556,0.371555555555556,0.0804337386250669,"Higher in TH2","nRPC","nPRC",1453,1125
"Mef2c","TH2",0.359001798708835,883238,0.540330656878489,8.45895629623991e-06,0.000126697749819417,0.855841547508011,1.21484334621685,0.243633860977288,0.322666666666667,0.322666666666667,0.0790328056893783,"Higher in TH2","nRPC","nPRC",1453,1125
"Ndrg1","TH2",0.25205806494534,886568,0.542367821365757,8.5747686879918e-06,0.000128243787205868,0.819824415848729,1.07188248079407,0.284927735719202,0.371555555555556,0.371555555555556,0.0866278198363539,"Higher in TH2","nRPC","nPRC",1453,1125
"Rpl13","TH2",0.61258212747004,900634,0.550972853100864,8.66110757458101e-06,0.000129345132913647,5.36724862122273,5.97983074869277,0.876806607019959,0.912888888888889,0.912888888888889,0.0360822818689301,"Higher in TH2","nRPC","nPRC",1453,1125
"Rnf25","TH2",-0.258381868395543,751951.5,0.460014682266575,9.22305587145283e-06,0.00013693414584657,0.732087104824762,0.473705236429219,0.302821748107364,0.238222222222222,0.302821748107364,-0.0645995258851418,"Higher in TH1","nRPC","nPRC",1453,1125
"Malat1","TH2",13.6578390749106,900363,0.550807065840789,9.38247351188037e-06,0.000138896064997822,229.0600374814,242.717876556311,1,1,1,0,"Higher in TH2","nRPC","nPRC",1453,1125
"Amer2","TH2",0.598525647647452,897430,0.549012770513115,9.65386562578037e-06,0.00014249945130228,2.30649443229483,2.90502007994228,0.565037852718513,0.632,0.632,0.0669621472814866,"Higher in TH2","nRPC","nPRC",1453,1125
"2610035D17Rik","TH2",-0.461686786128143,745275,0.455930259233769,9.85333257746978e-06,0.000145023399279667,1.43326654562049,0.971579759492343,0.402615278733654,0.339555555555556,0.402615278733654,-0.0630597231780989,"Higher in TH1","nRPC","nPRC",1453,1125
"Anks1","TH2",-0.477718448318166,740399.5,0.452947617955189,1.0515881890806e-05,0.000153885426807269,1.78035717080153,1.30263872248336,0.516173434273916,0.456,0.516173434273916,-0.060173434273916,"Higher in TH1","nRPC","nPRC",1453,1125
"Itga6","TH2",0.270348434969449,891436.5,0.545346180316586,1.07564980785023e-05,0.000156283784492933,1.33661143704694,1.60695987201639,0.381280110116999,0.475555555555556,0.475555555555556,0.0942754454385563,"Higher in TH2","nRPC","nPRC",1453,1125
"Plcl2","TH2",0.296642515653219,882388.5,0.539810965817848,1.08187778430247e-05,0.000156964746910551,0.762689477667573,1.05933199332079,0.244322092222987,0.32,0.32,0.0756779077770131,"Higher in TH2","nRPC","nPRC",1453,1125
"Exoc4","TH2",-1.03295063121786,734915.5,0.449592720042823,1.0942788182947e-05,0.000157864444253988,8.28042030708779,7.24746967586993,0.922229869236063,0.895111111111111,0.922229869236063,-0.0271187581249522,"Higher in TH1","nRPC","nPRC",1453,1125
"Ephb2","TH2",-0.699212550533319,736856.5,0.450780148352069,1.09245086927214e-05,0.000157864444253988,2.90349098842802,2.20427843789471,0.646937370956641,0.626666666666667,0.646937370956641,-0.0202707042899747,"Higher in TH1","nRPC","nPRC",1453,1125
"Tpx2","TH2",-0.517435406545378,740217.5,0.452836277433662,1.09292307562058e-05,0.000157864444253988,2.49544832646182,1.97801291991644,0.530626290433586,0.459555555555556,0.530626290433586,-0.0710707348780301,"Higher in TH1","nRPC","nPRC",1453,1125
"Neurod1","TH2",0.503712510599071,897886,0.549291733578038,1.10657252175251e-05,0.000159187021667363,2.80382987845871,3.30754238905778,0.613214039917412,0.694222222222222,0.694222222222222,0.0810081823048099,"Higher in TH2","nRPC","nPRC",1453,1125
"Itgb8","TH2",0.391745525369138,895378.5,0.547757742601514,1.12115931196879e-05,0.000160604888782027,1.8809758399266,2.27272136529574,0.491397109428768,0.590222222222222,0.590222222222222,0.0988251127934541,"Higher in TH2","nRPC","nPRC",1453,1125
"Fbxl2","TH2",-0.265434069626718,752227,0.460183222451633,1.13299614609148e-05,0.000162072552639631,0.835464375982224,0.570030306355506,0.30970406056435,0.24,0.30970406056435,-0.0697040605643496,"Higher in TH1","nRPC","nPRC",1453,1125
"Zmiz1","TH2",-0.475440985010716,738172.5,0.451585225969259,1.14860166992808e-05,0.000163983906775964,2.25690537630735,1.78146439129663,0.602890571231934,0.552,0.602890571231934,-0.0508905712319339,"Higher in TH1","nRPC","nPRC",1453,1125
"Itm2b","TH2",0.330503036077168,897248,0.548901429991588,1.14957790317171e-05,0.000163983906775964,1.96134842195703,2.2918514580342,0.572608396421198,0.680888888888889,0.680888888888889,0.108280492467691,"Higher in TH2","nRPC","nPRC",1453,1125
"Cpe","TH2",0.283100320171244,894700,0.54734266269022,1.15974665894043e-05,0.00016520307302529,1.5660073549938,1.84910767516505,0.469373709566414,0.576,0.576,0.106626290433586,"Higher in TH2","nRPC","nPRC",1453,1125
"Rasal2","TH2",-0.694723108375415,737117,0.450939512120517,1.162638036085e-05,0.000165383636836952,3.35631309113545,2.66158998276003,0.656572608396421,0.612444444444444,0.656572608396421,-0.0441281639519767,"Higher in TH1","nRPC","nPRC",1453,1125
"Rps28","TH2",0.339625776950658,898172,0.549466697254722,1.17021256037453e-05,0.000166228939015545,2.51193883306932,2.85156461001998,0.648313833448039,0.732444444444444,0.732444444444444,0.084130610996406,"Higher in TH2","nRPC","nPRC",1453,1125
"Nap1l1","TH2",0.56415795817429,898543.5,0.549693966506079,1.19720767436997e-05,0.000169355002270252,2.84597995090401,3.4101379090783,0.698554714384033,0.766222222222222,0.766222222222222,0.0676675078381892,"Higher in TH2","nRPC","nPRC",1453,1125
"Rev3l","TH2",0.437605599707677,897660,0.549153475567791,1.23535369150407e-05,0.000174025966085324,2.96508199908428,3.40268759879196,0.62835512732278,0.707555555555556,0.707555555555556,0.0792004282327752,"Higher in TH2","nRPC","nPRC",1453,1125
"Efcab11","TH2",-0.467171523442717,743065.5,0.454578573067217,1.31064556528233e-05,0.000183568194006836,2.22526354914367,1.75809202570095,0.4762560220234,0.397333333333333,0.4762560220234,-0.0789226886900665,"Higher in TH1","nRPC","nPRC",1453,1125
"Akap9","TH2",0.374590232844247,896934,0.5487093370039,1.31210255510041e-05,0.000183568194006836,2.24644726054516,2.62103749338941,0.594631796283551,0.68,0.68,0.0853682037164488,"Higher in TH2","nRPC","nPRC",1453,1125
"Adam12","TH2",-0.895629888933092,738714,0.451916494608855,1.3729181073089e-05,0.000191813044210441,3.58219991978137,2.68657003084828,0.60495526496903,0.566222222222222,0.60495526496903,-0.0387330427468074,"Higher in TH1","nRPC","nPRC",1453,1125
"Timm23","TH2",0.253364267332538,891385,0.545314674619561,1.37934433501549e-05,0.000192446877426476,1.24439238583778,1.49775665317032,0.401927047487956,0.494222222222222,0.494222222222222,0.0922951747342663,"Higher in TH2","nRPC","nPRC",1453,1125
"Gm26953","TH2",-0.293824023248909,753796,0.461143075628967,1.39699823293636e-05,0.000194643324247016,0.867069312122232,0.573245288873323,0.299380591878871,0.228444444444444,0.299380591878871,-0.0709361474344268,"Higher in TH1","nRPC","nPRC",1453,1125
"Pde3b","TH2",-0.675915764051929,737449,0.451142616808136,1.42514562536935e-05,0.000198293827792169,3.57236190418717,2.89644614013524,0.691672401927047,0.640888888888889,0.691672401927047,-0.0507835130381586,"Higher in TH1","nRPC","nPRC",1453,1125
"Rrm2","TH2",-0.264521711593642,757251.5,0.463257016135199,1.45396624845469e-05,0.000201752673576444,0.731138566599705,0.466616855006063,0.259463179628355,0.195555555555556,0.259463179628355,-0.0639076240727996,"Higher in TH1","nRPC","nPRC",1453,1125
"Fyn","TH2",-0.550745114259723,738462.5,0.451762636690372,1.4878981975073e-05,0.000205620666778993,2.74353440003041,2.19278928577068,0.644872677219546,0.580444444444444,0.644872677219546,-0.0644282327751013,"Higher in TH1","nRPC","nPRC",1453,1125
"Spcs1","TH2",0.259848996649164,891004.5,0.545081899518238,1.54649467467829e-05,0.000212939703778533,1.06344717660899,1.32329617325815,0.402615278733654,0.496,0.496,0.0933847212663455,"Higher in TH2","nRPC","nPRC",1453,1125
"Hnrnpc","TH2",0.545154161431591,897698,0.549176722489868,1.61332066382038e-05,0.000221153041197989,3.55543859526062,4.10059275669221,0.745354439091535,0.818666666666667,0.818666666666667,0.0733122275751319,"Higher in TH2","nRPC","nPRC",1453,1125
"Mettl15","TH2",-0.566174072053857,741460.5,0.453596696490021,1.63660217344289e-05,0.000223552217161292,2.20687200718757,1.64069793513371,0.534067446662079,0.477333333333333,0.534067446662079,-0.0567341133287452,"Higher in TH1","nRPC","nPRC",1453,1125
"Rps13","TH2",0.458207358105248,897225,0.548887359486121,1.63740750125011e-05,0.000223552217161292,2.76049247699421,3.21869983509946,0.684790089470062,0.773333333333333,0.773333333333333,0.0885432438632714,"Higher in TH2","nRPC","nPRC",1453,1125
"Hes1","TH2",0.325669145642702,887933,0.543202875277204,1.70431499673063e-05,0.000231137792832243,1.16862976379841,1.49429890944112,0.350309704060564,0.430222222222222,0.430222222222222,0.0799125181616579,"Higher in TH2","nRPC","nPRC",1453,1125
"Kat2b","TH2",0.326566523081352,891741,0.545532461573755,1.81121923099345e-05,0.000243367649969238,1.37803992726682,1.70460645034817,0.441156228492774,0.526222222222222,0.526222222222222,0.0850659937294487,"Higher in TH2","nRPC","nPRC",1453,1125
"Ttll5","TH2",-0.438279642508672,742449,0.454201422344574,1.85671830949521e-05,0.000247846343148214,1.8030823953471,1.36480275283843,0.516173434273916,0.464888888888889,0.516173434273916,-0.0512845453850271,"Higher in TH1","nRPC","nPRC",1453,1125
"Dennd1b","TH2",0.633153292787825,896777,0.548613290510056,1.88570881206819e-05,0.000251266110919217,3.59012129783883,4.22327459062666,0.706813489332416,0.779555555555556,0.779555555555556,0.0727420662231398,"Higher in TH2","nRPC","nPRC",1453,1125
"Pcmt1","TH2",0.271182259379397,891464,0.545363003747037,2.03599107868629e-05,0.000268260920264164,1.40641722429721,1.67759948367661,0.445285615966965,0.532444444444444,0.532444444444444,0.0871588284774796,"Higher in TH2","nRPC","nPRC",1453,1125
"Rdm1","TH2",-0.30831520821598,755639.5,0.462270857230252,2.06236917278939e-05,0.000271385400837983,0.860729123810357,0.552413915594376,0.29043358568479,0.224,0.29043358568479,-0.0664335856847901,"Higher in TH1","nRPC","nPRC",1453,1125
"Metap2","TH2",0.25268609732151,889488,0.544154163799036,2.0749151563781e-05,0.000272684011196271,1.12930510075902,1.38199119808053,0.390227116311081,0.489777777777778,0.489777777777778,0.0995506614666972,"Higher in TH2","nRPC","nPRC",1453,1125
"Tenm4","TH2",0.406511821878766,888929.5,0.543812495220616,2.29112073548161e-05,0.000298021260419926,1.55592572332591,1.96243754520467,0.391603578802478,0.478222222222222,0.478222222222222,0.0866186434197446,"Higher in TH2","nRPC","nPRC",1453,1125
"Atrnl1","TH2",-0.79391895695476,740135.5,0.452786113022865,2.30284896094447e-05,0.000298403519939179,3.14863890806084,2.35471995110608,0.634549208534067,0.606222222222222,0.634549208534067,-0.0283269863118453,"Higher in TH1","nRPC","nPRC",1453,1125
"Soga3","TH2",-0.302145867278897,751179.5,0.459542402691749,2.30194208697904e-05,0.000298403519939179,1.05515929746865,0.753013430189754,0.355815554026153,0.288888888888889,0.355815554026153,-0.0669266651372639,"Higher in TH1","nRPC","nPRC",1453,1125
"Rps12","TH2",0.421833684815913,896222,0.548273763095511,2.35013628737946e-05,0.00030414406717865,3.67829540216364,4.10012908697955,0.759119064005506,0.837333333333333,0.837333333333333,0.0782142693278275,"Higher in TH2","nRPC","nPRC",1453,1125
"Syt1","TH2",0.728851117917158,895134.5,0.547608472891336,2.3732267797451e-05,0.000306742572991166,4.94311444537022,5.67196556328738,0.63799036476256,0.718222222222222,0.718222222222222,0.080231857459662,"Higher in TH2","nRPC","nPRC",1453,1125
"Kcnd3","TH2",0.287070397722904,882175.5,0.539680660701996,2.38792195910095e-05,0.000308250762401055,1.20995540213724,1.49702579986014,0.274604267033723,0.354666666666667,0.354666666666667,0.0800623996329434,"Higher in TH2","nRPC","nPRC",1453,1125
"Micu1","TH2",0.446268638289182,890668.5,0.54487634778619,2.42043094203131e-05,0.000310871237636682,1.43889437958715,1.88516301787633,0.445285615966965,0.524444444444444,0.524444444444444,0.0791588284774796,"Higher in TH2","nRPC","nPRC",1453,1125
"Ptprk","TH2",0.281218239925087,890907,0.545022252810278,2.42031201257032e-05,0.000310871237636682,1.78436745054987,2.06558569047495,0.446662078458362,0.538666666666667,0.538666666666667,0.0920045882083046,"Higher in TH2","nRPC","nPRC",1453,1125
"Srrm4os","TH2",-0.34001078964512,751049.5,0.459462873747801,2.44829441371031e-05,0.000313658850360246,1.07473376554879,0.734722975903668,0.359944941500344,0.296,0.359944941500344,-0.0639449415003441,"Higher in TH1","nRPC","nPRC",1453,1125
"Dll1","TH2",0.446127623936533,892820.5,0.546192857689072,2.48174218940482e-05,0.000317146100364969,1.93413809975123,2.38026572368776,0.524432209222299,0.598222222222222,0.598222222222222,0.0737900129999235,"Higher in TH2","nRPC","nPRC",1453,1125
"Id1","TH2",-0.379401588568463,753122,0.460730748642655,2.53875240742258e-05,0.0003236194401702,1.01435985291193,0.634958264343472,0.328974535443909,0.269333333333333,0.328974535443909,-0.0596412021105758,"Higher in TH1","nRPC","nPRC",1453,1125
"Tspan3","TH2",0.440385181192684,895739.5,0.547978588361245,2.73573192599539e-05,0.000346129561071591,3.79552031525985,4.23590549645254,0.799036476256022,0.872,0.872,0.072963523743978,"Higher in TH2","nRPC","nPRC",1453,1125
"Fto","TH2",-0.585047730612369,739555,0.452430985700084,2.78319631246758e-05,0.000351697945936505,3.48108979775627,2.8960420671439,0.734342739160358,0.721777777777778,0.734342739160358,-0.0125649613825801,"Higher in TH1","nRPC","nPRC",1453,1125
"Rpl35a","TH2",0.453472126661089,894745.5,0.547370497820601,2.86822528909086e-05,0.000360208071139216,2.65391512326769,3.10738724992878,0.669649002064694,0.757333333333333,0.757333333333333,0.0876843312686396,"Higher in TH2","nRPC","nPRC",1453,1125
"Enah","TH2",-0.727336695312852,739840,0.452605337615661,3.09029747884473e-05,0.000383370034373125,4.05695949266871,3.32962279735585,0.760495526496903,0.732444444444444,0.760495526496903,-0.0280510820524585,"Higher in TH1","nRPC","nPRC",1453,1125
"Jkamp","TH2",0.254177248973114,890491,0.544767760189646,3.23528263096013e-05,0.000397963207685132,1.40618550157918,1.66036275055229,0.470750172057811,0.560888888888889,0.560888888888889,0.0901387168310774,"Higher in TH2","nRPC","nPRC",1453,1125
"Rpl32","TH2",0.383949456720916,894438.5,0.547182687160664,3.3061880325347e-05,0.000405216908680697,3.17403459683607,3.55798405355699,0.706813489332416,0.784,0.784,0.0771865106675843,"Higher in TH2","nRPC","nPRC",1453,1125
"Rcn2","TH2",0.307094940137418,892812.5,0.546187963600214,3.38167188420943e-05,0.000413473327018884,1.97047857605209,2.2775735161895,0.578114246386786,0.667555555555556,0.667555555555556,0.0894413091687696,"Higher in TH2","nRPC","nPRC",1453,1125
"Cuedc1","TH2",0.250536957516256,884852.5,0.541318345186205,3.44435090793822e-05,0.00041912442051793,0.907596404763496,1.15813336227975,0.34273916035788,0.418666666666667,0.418666666666667,0.0759275063087864,"Higher in TH2","nRPC","nPRC",1453,1125
"Setd3","TH2",0.26105630977554,886233,0.542162881394815,3.54065476177228e-05,0.000428890143272078,1.00357599551692,1.26463230529246,0.373709566414315,0.448,0.448,0.0742904335856848,"Higher in TH2","nRPC","nPRC",1453,1125
"Dll3","TH2",-0.525724608824766,744098.5,0.455210522291045,3.57131251520223e-05,0.000431993087498037,2.0739951441106,1.54827053528583,0.543702684101858,0.501333333333333,0.543702684101858,-0.0423693507685249,"Higher in TH1","nRPC","nPRC",1453,1125
"Smad2","TH2",-0.797158630395898,740603.5,0.453072417221075,3.72149902595799e-05,0.000448561746501564,4.26909253833935,3.47193390794345,0.767377838953889,0.732444444444444,0.767377838953889,-0.0349333945094441,"Higher in TH1","nRPC","nPRC",1453,1125
"Kidins220","TH2",0.33233208696963,889437,0.544122963982565,3.77886846290532e-05,0.000453865274701541,1.37150047894173,1.70383256591136,0.459050240880936,0.544,0.544,0.084949759119064,"Higher in TH2","nRPC","nPRC",1453,1125
