"gene","group","log2FC_TH2_vs_TH1","statistic","auc","p_value","padj","mean_expression_TH1","mean_expression_TH2","pct_detected_TH1","pct_detected_TH2","max_pct_detected","delta_pct_detected_TH2_minus_TH1","direction","celltype_output_label","manual_celltype","n_cells_TH1","n_cells_TH2"
"Hnrnpc","TH2",0.111471081893209,28223176.5,0.515130511203101,0.00109771023975372,0.00411878597164076,3.1966514473498,3.308122529243,0.626544943820225,0.652891487979207,0.652891487979207,0.0263465441589825,"Not significant","pRPC","pRPC",7120,7695
"Ogfrl1","TH2",0.0507083423029888,27801614.5,0.507436145242424,0.00110803970564769,0.00415583287130579,0.229971192679216,0.280679534982205,0.076123595505618,0.0907082521117609,0.0907082521117609,0.0145846566061429,"Not significant","pRPC","pRPC",7120,7695
"1700109K24Rik","TH2",-0.0488852013573101,27028811,0.493330905812179,0.00111065857174785,0.00416394167951867,0.229875620329064,0.180990418971753,0.0730337078651685,0.059779077322937,0.0730337078651685,-0.0132546305422316,"Not significant","pRPC","pRPC",7120,7695
"Mien1","TH2",-0.0319395653624132,27065143,0.493994038884143,0.00111717505264151,0.00418665025895342,0.167244076900259,0.135304511537846,0.0592696629213483,0.0471734892787524,0.0592696629213483,-0.0120961736425959,"Not significant","pRPC","pRPC",7120,7695
"Sf3b1","TH2",0.15925421569522,28220600.5,0.515083493951274,0.00111804180472837,0.00418817632893315,2.9026785642531,3.06193277994832,0.621348314606742,0.643664717348928,0.643664717348928,0.0223164027421863,"Not significant","pRPC","pRPC",7120,7695
"Tmf1","TH2",0.0592269377898325,27912637.5,0.509462541340868,0.00111994014154709,0.00419356386608882,0.412319713149944,0.471546650939776,0.135112359550562,0.153476283300845,0.153476283300845,0.0183639237502829,"Not significant","pRPC","pRPC",7120,7695
"Snap25","TH2",-0.0502704339784822,27004575.5,0.492888558526987,0.0011233669280335,0.00420466783659027,0.26673644817644,0.216466014197958,0.0835674157303371,0.0692657569850552,0.0835674157303371,-0.0143016587452818,"Not significant","pRPC","pRPC",7120,7695
"Gm56811","TH2",-0.123538665490527,26641959.5,0.486270077242628,0.00112413671345514,0.0042058218417201,1.63948401480745,1.51594534931692,0.417556179775281,0.391552956465237,0.417556179775281,-0.0260032233100437,"Not significant","pRPC","pRPC",7120,7695
"Epb41l2","TH2",-0.270893498433957,26551862.5,0.484625623307123,0.00112496827311775,0.00420720592580843,5.22460263377886,4.9537091353449,0.777247191011236,0.773099415204678,0.777247191011236,-0.00414777580655756,"Higher in TH1","pRPC","pRPC",7120,7695
"Riok2","TH2",0.0849765473492589,27990972,0.510892305670543,0.00112867665180511,0.00421934331605898,0.634541843516172,0.719518390865431,0.193960674157303,0.214165042235218,0.214165042235218,0.0202043680779143,"Not significant","pRPC","pRPC",7120,7695
"Cyria","TH2",0.0360896517948688,27748511,0.506466898102518,0.0011335242191496,0.00423572764794155,0.165722709385935,0.201812361180804,0.0554775280898876,0.0683560753736192,0.0683560753736192,0.0128785472837316,"Not significant","pRPC","pRPC",7120,7695
"Arid4b","TH2",0.162868139416645,28212758,0.514940352337356,0.0011401084271748,0.00425858533002917,3.06883580347984,3.23170394289649,0.590730337078652,0.607667316439246,0.607667316439246,0.0169369793605947,"Not significant","pRPC","pRPC",7120,7695
"Flrt1","TH2",0.0524727109747717,27823636,0.507838082513817,0.00114845342571689,0.00428799857516743,0.257505981402078,0.309978692376849,0.0866573033707865,0.102014294996751,0.102014294996751,0.0153569916259646,"Not significant","pRPC","pRPC",7120,7695
"Hs2st1","TH2",0.159523774351598,28186591,0.514462751239313,0.00115119833471921,0.00429648715095448,2.34612685848374,2.50565063283534,0.491432584269663,0.516699155295646,0.516699155295646,0.0252665710259836,"Not significant","pRPC","pRPC",7120,7695
"3300002I08Rik","TH2",0.0763660581787081,27919032,0.509579254002672,0.00115217304234136,0.00429836475968037,0.424402691054433,0.500768749233141,0.140168539325843,0.158674463937622,0.158674463937622,0.0185059246117791,"Not significant","pRPC","pRPC",7120,7695
"Asnsd1","TH2",0.0357941266977691,27801853,0.507440498353666,0.00115274248497415,0.00429872954503043,0.216951966759029,0.252746093456798,0.076685393258427,0.0916179337231969,0.0916179337231969,0.0149325404647699,"Not significant","pRPC","pRPC",7120,7695
"Pde1c","TH2",0.217320518012536,28147476,0.5137488227435,0.00115494391352339,0.00430149928553092,2.14903602336065,2.36635654137318,0.396488764044944,0.421832358674464,0.421832358674464,0.0253435946295201,"Not significant","pRPC","pRPC",7120,7695
"Nktr","TH2",-0.18997212072039,26573829.5,0.485026565842405,0.0011547527277728,0.00430149928553092,3.06452857094056,2.87455645022017,0.627387640449438,0.599610136452242,0.627387640449438,-0.0277775039971965,"Not significant","pRPC","pRPC",7120,7695
"Mybbp1a","TH2",0.0450685069483285,27850460,0.50832767520132,0.00115493793183657,0.00430149928553092,0.287952681394886,0.333021188343214,0.0995786516853933,0.116699155295647,0.116699155295647,0.0171205036102533,"Not significant","pRPC","pRPC",7120,7695
"Vcan","TH2",-0.0441412840638915,27043736,0.493603317490564,0.00115537307998461,0.00430149928553092,0.214020031492681,0.169878747428789,0.0675561797752809,0.0548408057179987,0.0675561797752809,-0.0127153740572822,"Not significant","pRPC","pRPC",7120,7695
"Hmgcr","TH2",-0.143138406616441,26618885,0.485848920574428,0.00116288302904065,0.00432553477553771,2.0974619201405,1.95432351352405,0.472612359550562,0.448083170890188,0.472612359550562,-0.0245291886603733,"Not significant","pRPC","pRPC",7120,7695
"Tcf7l1","TH2",-0.0746251546002059,26789130,0.488956238911886,0.00116325276879997,0.00432553477553771,0.843487405599394,0.768862250999188,0.225,0.202469135802469,0.225,-0.0225308641975309,"Not significant","pRPC","pRPC",7120,7695
"Qtrt1","TH2",-0.0580467547424562,26954913.5,0.491982125778449,0.00116255521548467,0.00432553477553771,0.333018706597048,0.274971951854592,0.108005617977528,0.0921377517868746,0.108005617977528,-0.0158678661906535,"Not significant","pRPC","pRPC",7120,7695
"Atad2b","TH2",-0.191551417007377,26577148.5,0.485087144359025,0.00116966185802768,0.0043475930563068,3.21367161545442,3.02212019844705,0.614185393258427,0.588953866146849,0.614185393258427,-0.0252315271115783,"Not significant","pRPC","pRPC",7120,7695
"Ero1a","TH2",0.0527166457379466,27854148.5,0.508394997846259,0.0011748366302172,0.00436504730851999,0.300327802109801,0.353044447847748,0.102387640449438,0.118648473034438,0.118648473034438,0.0162608325849997,"Not significant","pRPC","pRPC",7120,7695
"Zbtb40","TH2",-0.041549030196085,27059637,0.493893543158771,0.00118510737058472,0.00440141343745277,0.192144854562999,0.150595824366914,0.0617977528089888,0.0496426250812216,0.0617977528089888,-0.0121551277277672,"Not significant","pRPC","pRPC",7120,7695
"Tstd2","TH2",0.046386603486918,27840440.5,0.508144798899037,0.00118673629391436,0.00440566785447473,0.291225417074592,0.33761202056151,0.0952247191011236,0.111630929174789,0.111630929174789,0.0164062100736652,"Not significant","pRPC","pRPC",7120,7695
"Ccdc34os","TH2",-0.0396674476092416,26984098.5,0.492514811529448,0.00119335042722361,0.00442661611465854,0.249070315268037,0.209402867658796,0.0938202247191011,0.0790123456790123,0.0938202247191011,-0.0148078790400888,"Not significant","pRPC","pRPC",7120,7695
"Gm36975","TH2",-0.0230878365639818,27073411,0.494144946740551,0.00119286946406944,0.00442661611465854,0.168878053886776,0.145790217322794,0.0570224719101124,0.0450942170240416,0.0570224719101124,-0.0119282548860708,"Not significant","pRPC","pRPC",7120,7695
"Tpx2","TH2",-0.15568840784376,26684763,0.48705132838338,0.0011945907660389,0.00442728722466274,1.58113149050868,1.42544308266492,0.34873595505618,0.326315789473684,0.34873595505618,-0.0224201655824955,"Not significant","pRPC","pRPC",7120,7695
"Bod1l","TH2",0.125224493301028,28130569,0.513440235524308,0.00119498865181812,0.00442728722466274,1.39392329061177,1.5191477839128,0.36938202247191,0.392982456140351,0.392982456140351,0.0236004336684408,"Not significant","pRPC","pRPC",7120,7695
"Tmem159","TH2",0.0434777973539898,27858398,0.508472559884939,0.00119421141893844,0.00442728722466274,0.315551213172476,0.359029010526466,0.104775280898876,0.121637426900585,0.121637426900585,0.0168621460017084,"Not significant","pRPC","pRPC",7120,7695
"Nsmce1","TH2",0.0519963324804235,27881021,0.508885475757642,0.00119673412131694,0.00443195236963942,0.345800258312927,0.39779659079335,0.117556179775281,0.135022742040286,0.135022742040286,0.017466562265005,"Not significant","pRPC","pRPC",7120,7695
"Glmn","TH2",0.0687490536852927,27933206,0.509837958399953,0.0012066238516217,0.00446676270661259,0.490560710084823,0.559309763770116,0.150983146067416,0.170630279402209,0.170630279402209,0.0196471333347935,"Not significant","pRPC","pRPC",7120,7695
"Fastkd2","TH2",0.0504532145144786,27816887.5,0.507714908630294,0.00120771035193619,0.00446896960923527,0.244604574015436,0.295057788529914,0.0844101123595506,0.099545159194282,0.099545159194282,0.0151350468347314,"Not significant","pRPC","pRPC",7120,7695
"Bves","TH2",0.0392014289226739,27749352.5,0.506482257193128,0.00120947087994845,0.00447366785708204,0.179237253299842,0.218438682222516,0.0566011235955056,0.0693957115009747,0.0693957115009747,0.012794587905469,"Not significant","pRPC","pRPC",7120,7695
"Gtf2h2","TH2",0.0660378990269217,27950401.5,0.510151811332326,0.00121244805035379,0.00448253023143078,0.516178301069616,0.582216200096538,0.16376404494382,0.183755685510071,0.183755685510071,0.0199916405662513,"Not significant","pRPC","pRPC",7120,7695
"Prrc2a","TH2",-0.0589650345478506,26847771.5,0.490026565842405,0.0012128505102818,0.00448253023143078,0.509738489253336,0.450773454705486,0.177106741573034,0.157244964262508,0.177106741573034,-0.0198617773105256,"Not significant","pRPC","pRPC",7120,7695
"Bmp2k","TH2",0.0728152483724063,28005955,0.511165775967175,0.00122709754672081,0.00453271605476087,0.692080743570351,0.764895991942758,0.210674157303371,0.232878492527615,0.232878492527615,0.0222043352242446,"Not significant","pRPC","pRPC",7120,7695
"Dnmbp","TH2",0.0442806607231034,27866245.5,0.508615792759051,0.00122742409733924,0.00453271605476087,0.338699788320296,0.3829804490434,0.109410112359551,0.127095516569201,0.127095516569201,0.0176854042096502,"Not significant","pRPC","pRPC",7120,7695
"Cox8a","TH2",0.102231420172666,28106889.5,0.513008036372663,0.00123413754761473,0.00455566205304196,1.2631754716088,1.36540689178147,0.332443820224719,0.357115009746589,0.357115009746589,0.0246711895218696,"Not significant","pRPC","pRPC",7120,7695
"Dctn3","TH2",-0.053634404955425,26950108,0.491894415606223,0.00123705801118443,0.00456459381130968,0.331853456423422,0.278219051467997,0.111797752808989,0.0957764782326186,0.111797752808989,-0.0160212745763702,"Not significant","pRPC","pRPC",7120,7695
"Mysm1","TH2",0.104774707431702,28081219,0.512539497411861,0.00124016387590596,0.00457420217118855,1.05597357106719,1.16074827849889,0.296067415730337,0.319558154645874,0.319558154645874,0.0234907389155369,"Not significant","pRPC","pRPC",7120,7695
"Ccdc150","TH2",-0.0364097044053268,27058619,0.493874962583321,0.00124514277778632,0.004590708445285,0.192369070666704,0.155959366261377,0.0627808988764045,0.0504223521767381,0.0627808988764045,-0.0123585466996664,"Not significant","pRPC","pRPC",7120,7695
"Cbx5","TH2",0.24495746365397,28216031.5,0.515000100386213,0.00124573549676829,0.00459103652145015,3.54219768275304,3.78715514640701,0.647331460674157,0.657569850552307,0.657569850552307,0.0102383898781494,"Not significant","pRPC","pRPC",7120,7695
"Ppp3cc","TH2",-0.0813238673797443,26902478,0.491025071000431,0.00124670162416465,0.00459273993639314,0.493618799663634,0.41229493228389,0.139747191011236,0.122287199480182,0.139747191011236,-0.017459991531054,"Not significant","pRPC","pRPC",7120,7695
"Fzd6","TH2",0.0377848799076601,27777821,0.507001865358361,0.00124953004211545,0.00460129971872333,0.212236760720521,0.250021640628182,0.0678370786516854,0.0818713450292398,0.0818713450292398,0.0140342663775544,"Not significant","pRPC","pRPC",7120,7695
"Nhlrc3","TH2",0.0361776381231846,27748313,0.506463284198845,0.0012502386993019,0.00460204988103291,0.157598125189336,0.19377576331252,0.0566011235955056,0.0693957115009747,0.0693957115009747,0.012794587905469,"Not significant","pRPC","pRPC",7120,7695
"1700028E10Rik","TH2",0.0540485178718063,27807640,0.507546122901928,0.0012515604713078,0.00460505536354432,0.286292225377025,0.340340743248831,0.0806179775280899,0.0957764782326186,0.0957764782326186,0.0151585007045287,"Not significant","pRPC","pRPC",7120,7695
"Ldah","TH2",0.0518304143995985,27980223,0.51069611450599,0.00125227536929795,0.00460582635826534,0.649910637706139,0.701741052105738,0.188342696629213,0.210396361273554,0.210396361273554,0.0220536646443408,"Not significant","pRPC","pRPC",7120,7695
"Nufip2","TH2",0.160216708794702,28146997.5,0.513740089142957,0.00125668093786095,0.00462016541656502,1.59610147789179,1.75631818668649,0.40997191011236,0.429759584145549,0.429759584145549,0.0197876740331895,"Not significant","pRPC","pRPC",7120,7695
"Ciao2a","TH2",0.0466735059811715,27802385,0.507450208438283,0.00125831388099883,0.00462430351267071,0.224170221615073,0.270843727596245,0.0785112359550562,0.09317738791423,0.09317738791423,0.0146661519591738,"Not significant","pRPC","pRPC",7120,7695
"Ddx19b","TH2",0.0363094536014583,27722864.5,0.505998797190646,0.0012706340859989,0.00466769812970334,0.141231679108284,0.177541132709743,0.0478932584269663,0.0599090318388564,0.0599090318388564,0.0120157734118901,"Not significant","pRPC","pRPC",7120,7695
"Cemip2","TH2",0.0922988949676036,28010612,0.511250775711647,0.00127537453379371,0.00468322461764541,0.739259068027624,0.831557962995228,0.217556179775281,0.239116309291748,0.239116309291748,0.021560129516467,"Not significant","pRPC","pRPC",7120,7695
"Gm39214","TH2",-0.0486855454176989,26961306,0.492098801936176,0.00128065827307519,0.004700732783249,0.331852038496158,0.283166493078459,0.106741573033708,0.0907082521117609,0.106741573033708,-0.016033320921947,"Not significant","pRPC","pRPC",7120,7695
"Dhcr7","TH2",-0.0426682062480583,26996085,0.492733589591957,0.0012847488889503,0.00471384918433698,0.258789253857203,0.216121047609145,0.0894662921348315,0.0748538011695906,0.0894662921348315,-0.0146124909652408,"Not significant","pRPC","pRPC",7120,7695
"Sugp1","TH2",0.0446475308364884,27867234,0.508633834899358,0.00128540236578059,0.00471434895844037,0.338905319347621,0.383552850184109,0.11123595505618,0.128654970760234,0.128654970760234,0.0174190157040541,"Not significant","pRPC","pRPC",7120,7695
"Ston2","TH2",0.154647454269426,28171623,0.514189554723263,0.00129010212838576,0.00472778077929546,2.07492128672386,2.22956874099329,0.472893258426966,0.494476933073424,0.494476933073424,0.021583674646458,"Not significant","pRPC","pRPC",7120,7695
"Shroom3","TH2",0.12244680016517,28160780,0.513991647867067,0.00129005469860369,0.00472778077929546,2.3507222837015,2.47316908386667,0.441994382022472,0.468486029889539,0.468486029889539,0.0264916478670667,"Not significant","pRPC","pRPC",7120,7695
"Papola","TH2",0.178885855027764,28200916,0.514724211694446,0.00129404485917276,0.00474032349135875,2.62728538903864,2.80617124406641,0.577106741573034,0.595711500974659,0.595711500974659,0.0186047594016252,"Not significant","pRPC","pRPC",7120,7695
"Mettl13","TH2",0.0504590139755104,27772294.5,0.506900995466194,0.00129482055726629,0.00474118211546568,0.19443267920975,0.244891693185261,0.0662921348314607,0.0797920727745289,0.0797920727745289,0.0134999379430682,"Not significant","pRPC","pRPC",7120,7695
"Mettl2","TH2",0.0478134382774639,27909057,0.509397189916114,0.00129531966946561,0.00474118211546568,0.426985350531827,0.474798788809291,0.136657303370787,0.155945419103314,0.155945419103314,0.0192881157325273,"Not significant","pRPC","pRPC",7120,7695
"Mettl9","TH2",0.13720960783084,28161820,0.51401062998737,0.00130071536240338,0.00475902039861278,1.70517684729884,1.84238645512968,0.446910112359551,0.471604938271605,0.471604938271605,0.0246948259120544,"Not significant","pRPC","pRPC",7120,7695
"Dek","TH2",0.271188847225384,28226985,0.515200024092691,0.00130293526429214,0.00476522953401225,5.48698434720705,5.75817319443243,0.792696629213483,0.801819363222872,0.801819363222872,0.00912273400938879,"Higher in TH2","pRPC","pRPC",7120,7695
"C79798","TH2",-0.0353903685384168,27059633,0.493893470150616,0.00130466883774781,0.00476965575099622,0.165764197607883,0.130373829069466,0.0627808988764045,0.050682261208577,0.0627808988764045,-0.0120986376678275,"Not significant","pRPC","pRPC",7120,7695
"Ddx11","TH2",-0.0450741691754713,26945656.5,0.491813166655715,0.00130698249366879,0.00477619825473029,0.307144719247559,0.262070550072088,0.115308988764045,0.0992852501624431,0.115308988764045,-0.0160237386016018,"Not significant","pRPC","pRPC",7120,7695
"Myh14","TH2",0.0819605945874273,27993512.5,0.510938674974995,0.0013085768870045,0.00478010811549461,0.654531667701,0.736492262288428,0.202668539325843,0.224041585445094,0.224041585445094,0.0213730461192515,"Not significant","pRPC","pRPC",7120,7695
"Csrp2","TH2",0.137265064190318,28177382.5,0.514294677340459,0.00131140309002998,0.00478851272537388,2.04248652406978,2.17975158826009,0.492977528089888,0.514489928525016,0.514489928525016,0.0215124004351286,"Not significant","pRPC","pRPC",7120,7695
"Dolk","TH2",0.0510023032151652,27822891.5,0.507824493870965,0.00131399933923955,0.00479607127666371,0.2508229147093,0.301825217924465,0.0887640449438202,0.104223521767381,0.104223521767381,0.0154594768235612,"Not significant","pRPC","pRPC",7120,7695
"Scarb1","TH2",-0.0982007351676097,26709643,0.487505439107548,0.00131658525018777,0.00480358605693008,1.13154276757836,1.03334203241075,0.322893258426966,0.297855750487329,0.322893258426966,-0.0250375079396369,"Not significant","pRPC","pRPC",7120,7695
"Bcap29","TH2",0.098764769394691,28032112,0.511643194544831,0.00133036497065271,0.00485191930473341,0.83880863977656,0.937573409171251,0.241432584269663,0.264717348927875,0.264717348927875,0.0232847646582123,"Not significant","pRPC","pRPC",7120,7695
"Odf2l","TH2",-0.112787119712629,26682080,0.487002358163407,0.00133113891617365,0.00485280003280266,1.34917638083564,1.23638926112301,0.363623595505618,0.341260558804418,0.363623595505618,-0.0223630367011995,"Not significant","pRPC","pRPC",7120,7695
"Prpf40a","TH2",0.166632035960224,28198336.5,0.514677130560484,0.00133565118757055,0.00486730304818791,2.78307501314935,2.94970704910958,0.572893258426966,0.597011046133853,0.597011046133853,0.0241177877068869,"Not significant","pRPC","pRPC",7120,7695
"Otub1","TH2",-0.0358513557130191,27002336,0.492847683086201,0.0013370792481839,0.00487055965945165,0.242211260249512,0.206359904536492,0.0872191011235955,0.0727745289148798,0.0872191011235955,-0.0144445722087157,"Not significant","pRPC","pRPC",7120,7695
"Gsap","TH2",0.0917643939719622,27960507.5,0.510336266435961,0.00134135957273983,0.00488176362006056,0.601620332031769,0.693384726003731,0.176123595505618,0.19545159194282,0.19545159194282,0.019327996437202,"Not significant","pRPC","pRPC",7120,7695
"Rbl2","TH2",-0.0823279277074906,26782930.5,0.488843085397639,0.00134229752379545,0.00488176362006056,0.775066889195873,0.692738961488383,0.237780898876404,0.21598440545809,0.237780898876404,-0.0217964934183148,"Not significant","pRPC","pRPC",7120,7695
"1700010I14Rik","TH2",0.0446326043499153,27718183.5,0.505913359397245,0.00134108261372453,0.00488176362006056,0.130071893545978,0.174704497895893,0.0470505617977528,0.0586094866796621,0.0586094866796621,0.0115589248819093,"Not significant","pRPC","pRPC",7120,7695
"Nox1","TH2",0.032622792524284,27712246,0.50580498791715,0.00134211330717137,0.00488176362006056,0.14639837432379,0.179021166848074,0.0449438202247191,0.0566601689408707,0.0566601689408707,0.0117163487161516,"Not significant","pRPC","pRPC",7120,7695
"Dgkz","TH2",-0.0787091282362206,26845215.5,0.489979913631353,0.00134998624316402,0.004907768097406,0.559255227594555,0.480546099358334,0.182303370786517,0.16374269005848,0.182303370786517,-0.0185606807280373,"Not significant","pRPC","pRPC",7120,7695
"Pclaf","TH2",-0.110005053351731,26714743,0.487598524505187,0.00135548667040843,0.00492579964677129,1.17153023921159,1.06152518585986,0.317415730337079,0.294217024041585,0.317415730337079,-0.0231987062954932,"Not significant","pRPC","pRPC",7120,7695
"Rdh14","TH2",0.0564197755729568,27918246,0.509564907900212,0.00135757907722281,0.00493143711032631,0.450970198384461,0.507389973957417,0.14438202247191,0.163872644574399,0.163872644574399,0.0194906221024888,"Not significant","pRPC","pRPC",7120,7695
"Pabpn1","TH2",-0.120914056313056,26662468,0.486644399179388,0.00136516425268092,0.0049570147406111,1.41561884528109,1.29470478896804,0.400140449438202,0.378947368421053,0.400140449438202,-0.0211930810171496,"Not significant","pRPC","pRPC",7120,7695
"Hectd1","TH2",0.124955054270355,28131181,0.513451405772025,0.00136688644422511,0.00496129153829855,1.46413966766833,1.58909472193869,0.387640449438202,0.410266406757635,0.410266406757635,0.0226259573194326,"Not significant","pRPC","pRPC",7120,7695
"Msantd3","TH2",0.0454982706589716,27788400.5,0.507194962802345,0.0013693149404043,0.00496812753457197,0.214157016850443,0.259655287509415,0.0737359550561798,0.0879792072774529,0.0879792072774529,0.0142432522212731,"Not significant","pRPC","pRPC",7120,7695
"Dnajc14","TH2",0.0473173035332415,27833112,0.508011038833038,0.00136987515436164,0.00496818231470432,0.26180248405399,0.309119787587232,0.0946629213483146,0.110461338531514,0.110461338531514,0.0157984171831994,"Not significant","pRPC","pRPC",7120,7695
"Cln6","TH2",0.0329424672500256,27735746.5,0.506233919953859,0.00137214311504277,0.00497442814260137,0.150134609327968,0.183077076577994,0.0530898876404494,0.0656270305393112,0.0656270305393112,0.0125371428988618,"Not significant","pRPC","pRPC",7120,7695
"Arfgef2","TH2",-0.0563353685739184,26905733,0.491084481386571,0.00137335595445799,0.00497684539520084,0.445378004461114,0.389042635887195,0.140449438202247,0.12280701754386,0.140449438202247,-0.0176424206583876,"Not significant","pRPC","pRPC",7120,7695
"Immp1l","TH2",0.143240006867929,28140565,0.51362268290368,0.00137738510162885,0.00498946256607527,1.64812207837327,1.7913620852412,0.40814606741573,0.430279402209227,0.430279402209227,0.0221333347934964,"Not significant","pRPC","pRPC",7120,7695
"Bclaf1","TH2",0.201592420504091,28214144,0.514965649663067,0.00137875870254893,0.00499245403855023,3.73639105856319,3.93798347906728,0.688342696629213,0.697855750487329,0.697855750487329,0.00951305385811596,"Not significant","pRPC","pRPC",7120,7695
"Nol9","TH2",0.0412318513249027,27796704.5,0.507346527732148,0.00138006308979773,0.00499519261335048,0.219598855879007,0.26083070720391,0.0773876404494382,0.0921377517868746,0.0921377517868746,0.0147501113374364,"Not significant","pRPC","pRPC",7120,7695
"Chd4","TH2",0.175705509014758,28199289,0.514694515627396,0.00138099379866703,0.00499657700716605,2.79436961730347,2.97007512631823,0.592415730337079,0.609226770630279,0.609226770630279,0.0168110402932008,"Not significant","pRPC","pRPC",7120,7695
"Jam2","TH2",0.0664090194280679,27899747,0.509227263435326,0.0013906373446247,0.00502947172972599,0.407038362349156,0.473447381777224,0.13314606741573,0.151397011046134,0.151397011046134,0.0182509436304035,"Not significant","pRPC","pRPC",7120,7695
"Trim23","TH2",0.0958465261295357,27969618.5,0.510502560761037,0.0013924831755209,0.00503414980630603,0.591902375341937,0.687748901471473,0.185393258426966,0.204678362573099,0.204678362573099,0.0192851041461331,"Not significant","pRPC","pRPC",7120,7695
"0610040B10Rik","TH2",0.0400172722805905,27760918,0.506693351147323,0.00139853279381943,0.00505401581398506,0.184962614800457,0.224979887081048,0.0627808988764045,0.0760233918128655,0.0760233918128655,0.013242492936461,"Not significant","pRPC","pRPC",7120,7695
"Top2b","TH2",0.170643156463398,28204872.5,0.514796425885771,0.00141226651718582,0.00510162387539896,3.13688605563276,3.30752921209616,0.629775280898876,0.64990253411306,0.64990253411306,0.0201272532141841,"Not significant","pRPC","pRPC",7120,7695
"Xrcc5","TH2",0.0555288314147412,27984589.5,0.510775812033204,0.00142003716736,0.00512766194267789,0.675174512960694,0.730703344375435,0.197752808988764,0.22053281351527,0.22053281351527,0.0227800045265056,"Not significant","pRPC","pRPC",7120,7695
"Cpsf2","TH2",0.0585763329750364,27882900.5,0.508919780464478,0.00142405209998896,0.00514012310467301,0.37067660049714,0.429252933472176,0.123455056179775,0.140740740740741,0.140740740740741,0.0172856845609655,"Not significant","pRPC","pRPC",7120,7695
"Fbh1","TH2",0.0476075137387602,27837389.5,0.508089111928802,0.00142500765629594,0.00514153593803688,0.280639794960808,0.328247308699568,0.0976123595505618,0.1137102014295,0.1137102014295,0.0160978418789379,"Not significant","pRPC","pRPC",7120,7695
"Col2a1","TH2",0.10574732538292,28073879.5,0.512405536573435,0.00142655915925228,0.00514509702312041,1.00094354288336,1.10669086826628,0.299016853932584,0.320077972709552,0.320077972709552,0.0210611187769674,"Not significant","pRPC","pRPC",7120,7695
"4930570G19Rik","TH2",0.0394063085292521,27734265.5,0.506206888684466,0.00143128736109444,0.00516010799407228,0.158118636121229,0.197524944650481,0.0530898876404494,0.0654970760233918,0.0654970760233918,0.0124071883829424,"Not significant","pRPC","pRPC",7120,7695
"Snrpn","TH2",-0.0424287967185543,26945559.5,0.491811396207956,0.00143457656804278,0.00516992124995727,0.34703241352126,0.304603616802706,0.117696629213483,0.101104613385315,0.117696629213483,-0.016592015828168,"Not significant","pRPC","pRPC",7120,7695
"Bag4","TH2",0.0472836877480874,27906858.5,0.509357062808916,0.00143649423554183,0.00517478595364752,0.473156638298579,0.520440326046666,0.138342696629213,0.157764782326186,0.157764782326186,0.0194220856969724,"Not significant","pRPC","pRPC",7120,7695
"9330159M07Rik","TH2",0.0600495115729161,27925293,0.509693530017303,0.00143748909498707,0.00517632382920274,0.452324710013069,0.512374221585985,0.151685393258427,0.170630279402209,0.170630279402209,0.0189448861437823,"Not significant","pRPC","pRPC",7120,7695
"Uba52","TH2",-0.0984770252257027,26768854.5,0.488586169700156,0.00144299998266509,0.00519411605134662,0.847535095158691,0.749058069932988,0.25561797752809,0.235087719298246,0.25561797752809,-0.0205302582298443,"Not significant","pRPC","pRPC",7120,7695
"Eif4g1","TH2",-0.107774018611584,26673319,0.486842452051894,0.00144927724972074,0.00521465173863197,1.43793605004412,1.33016203143253,0.389185393258427,0.364522417153996,0.389185393258427,-0.0246629761044309,"Not significant","pRPC","pRPC",7120,7695
"Frg1","TH2",0.0840137006412723,27979231,0.510678008483548,0.00145635400626983,0.00523804672973291,0.60692165255295,0.690935353194222,0.195786516853933,0.215334632878493,0.215334632878493,0.0195481160245599,"Not significant","pRPC","pRPC",7120,7695
"Kdm4a","TH2",0.04602981165782,27842406,0.508180673281206,0.00145873907012978,0.00524455537876244,0.279754468502269,0.325784280160089,0.100842696629213,0.116959064327485,0.116959064327485,0.0161163676982719,"Not significant","pRPC","pRPC",7120,7695
"Eral1","TH2",0.0424569636522933,27891509.5,0.5090769122661,0.00147245145313888,0.00529176756463238,0.394070525777241,0.436527489429534,0.129213483146067,0.147888239116309,0.147888239116309,0.0186747559702419,"Not significant","pRPC","pRPC",7120,7695
"Pank3","TH2",0.0889399027750448,27984247.5,0.510769569835951,0.00147483068276689,0.00529822894865489,0.656814553074356,0.7457544558494,0.201404494382022,0.220142949967511,0.220142949967511,0.0187384555854889,"Not significant","pRPC","pRPC",7120,7695
"Zfp719","TH2",0.0477689716567165,27771473.5,0.506886010542378,0.00147679822735537,0.00530320687317448,0.192411477632647,0.240180449289363,0.0678370786516854,0.081351526965562,0.081351526965562,0.0135144483138767,"Not significant","pRPC","pRPC",7120,7695
"Ccdc163","TH2",-0.0403263878489853,27035161.5,0.493446815384278,0.00147969312687129,0.00531150971181762,0.198521131298663,0.158194743449678,0.0740168539325843,0.0610786224821313,0.0740168539325843,-0.012938231450453,"Not significant","pRPC","pRPC",7120,7695
"Dennd6a","TH2",0.137858251880171,28172869,0.514212296763549,0.00148262945255406,0.00531995465770777,2.39702718415666,2.53488543603683,0.505196629213483,0.528265107212476,0.528265107212476,0.0230684779989925,"Not significant","pRPC","pRPC",7120,7695
